model,row_i,tag,sample_name,jaw,path,inference_dir,png_all,png_errors,png_d21,xyz_npy,gt_npy,pred_npy,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,d21_bin_f1_all,d21_bin_iou_all,score_composite
PointNetPP,82,test_row82_2HVVCR7B,2HVVCR7B,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/2HVVCR7B,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row82_2HVVCR7B.png,inference_errors/test_row82_2HVVCR7B.png,inference_d21/test_row82_2HVVCR7B.png,predictions/test_row82_2HVVCR7B_xyz.npy,predictions/test_row82_2HVVCR7B_gt.npy,predictions/test_row82_2HVVCR7B_pred.npy,0.92626953125,0.9536019536019537,0.9583794383943831,0.9206048631705973,0.99511599510992,0.9687499999621582,0.9393939393227732,0.9914550781237896,0.7798742138119537,0.6391752576990115,0.9541210753723242
PointNetPP,83,test_row83_01HJHZ5X,01HJHZ5X,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01HJHZ5X,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row83_01HJHZ5X.png,inference_errors/test_row83_01HJHZ5X.png,inference_d21/test_row83_01HJHZ5X.png,predictions/test_row83_01HJHZ5X_xyz.npy,predictions/test_row83_01HJHZ5X_gt.npy,predictions/test_row83_01HJHZ5X_pred.npy,0.966552734375,0.9725274725274725,0.9710956095636248,0.944850460705943,0.9902319902259449,0.9567567567308984,0.9170984455483369,0.9957275390612844,0.9100257069174801,0.8349056603379761,0.9573648959328411
PointNetPP,84,test_row84_AD8EQEUR,AD8EQEUR,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/AD8EQEUR,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row84_AD8EQEUR.png,inference_errors/test_row84_AD8EQEUR.png,inference_d21/test_row84_AD8EQEUR.png,predictions/test_row84_AD8EQEUR_xyz.npy,predictions/test_row84_AD8EQEUR_gt.npy,predictions/test_row84_AD8EQEUR_pred.npy,0.9071044921875,0.9218559218559218,0.918282159875454,0.8572814690720995,0.9676434676375603,0.7623318385308371,0.6159420289408737,0.9909667968737902,0.6967213114468557,0.5345911949349313,0.8250568265023069
PointNetPP,85,test_row85_01909P9K,01909P9K,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01909P9K,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row85_01909P9K.png,inference_errors/test_row85_01909P9K.png,inference_d21/test_row85_01909P9K.png,predictions/test_row85_01909P9K_xyz.npy,predictions/test_row85_01909P9K_gt.npy,predictions/test_row85_01909P9K_pred.npy,0.953369140625,0.9768009768009768,0.9774314859496013,0.956157532921761,0.9945054944994232,0.9681978798244453,0.9383561643192906,0.9935302734362871,0.8379204892710116,0.7210526315409972,0.9674961946300632
PointNetPP,86,test_row86_HM1A4QZR,HM1A4QZR,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/HM1A4QZR,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row86_HM1A4QZR.png,inference_errors/test_row86_HM1A4QZR.png,inference_d21/test_row86_HM1A4QZR.png,predictions/test_row86_HM1A4QZR_xyz.npy,predictions/test_row86_HM1A4QZR_gt.npy,predictions/test_row86_HM1A4QZR_pred.npy,0.956298828125,0.9706959706959707,0.9719387893965337,0.9460408778370312,0.9926739926679324,0.9617834394598158,0.9263803680413263,0.9964599609362835,0.9123867069210759,0.838888888842284,0.960386636538299
PointNetPP,87,test_row87_013Z9SM2,013Z9SM2,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/013Z9SM2,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row87_013Z9SM2.png,inference_errors/test_row87_013Z9SM2.png,inference_d21/test_row87_013Z9SM2.png,predictions/test_row87_013Z9SM2_xyz.npy,predictions/test_row87_013Z9SM2_gt.npy,predictions/test_row87_013Z9SM2_pred.npy,0.93505859375,0.9536019536019537,0.8114600219484126,0.7915651610952156,0.9975579975519075,0.988764044916046,0.9777777777234568,0.9948730468737854,0.8934010152057512,0.8073394495042504,0.8951383182189301
PointNetPP,88,test_row88_MAIPESOV,MAIPESOV,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/MAIPESOV,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row88_MAIPESOV.png,inference_errors/test_row88_MAIPESOV.png,inference_d21/test_row88_MAIPESOV.png,predictions/test_row88_MAIPESOV_xyz.npy,predictions/test_row88_MAIPESOV_gt.npy,predictions/test_row88_MAIPESOV_pred.npy,0.9580078125,0.9658119658119658,0.9666792473508602,0.936108057709437,0.9871794871734605,0.9311475409530771,0.8711656441183333,0.9954833984362847,0.88473520246465,0.7932960893411566,0.9412705967416128
PointNetPP,89,test_row89_015RHV4X,015RHV4X,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/015RHV4X,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row89_015RHV4X.png,inference_errors/test_row89_015RHV4X.png,inference_d21/test_row89_015RHV4X.png,predictions/test_row89_015RHV4X_xyz.npy,predictions/test_row89_015RHV4X_gt.npy,predictions/test_row89_015RHV4X_pred.npy,0.9501953125,0.9615384615384616,0.9608009454563418,0.9263254073113718,0.9884004883944543,0.9432835820613945,0.8926553671812059,0.993652343748787,0.8586956521505789,0.7523809523451247,0.9434233792226256
PointNetPP,90,test_row90_017FADFV,017FADFV,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/017FADFV,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row90_017FADFV.png,inference_errors/test_row90_017FADFV.png,inference_d21/test_row90_017FADFV.png,predictions/test_row90_017FADFV_xyz.npy,predictions/test_row90_017FADFV_gt.npy,predictions/test_row90_017FADFV_pred.npy,0.96337890625,0.967032967032967,0.9671312410798326,0.9373660675052935,0.99511599510992,0.972602739692719,0.9466666666035555,0.9968261718737831,0.9161290322285119,0.8452380951877834,0.962425696992641
PointNetPP,91,test_row91_01MAVT6A,01MAVT6A,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01MAVT6A,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row91_01MAVT6A.png,inference_errors/test_row91_01MAVT6A.png,inference_d21/test_row91_01MAVT6A.png,predictions/test_row91_01MAVT6A_xyz.npy,predictions/test_row91_01MAVT6A_gt.npy,predictions/test_row91_01MAVT6A_pred.npy,0.9580078125,0.9914529914529915,0.987076684242175,0.9758302162412411,0.9999999999938951,0.9999999999673203,0.9999999999346405,0.9947509765612856,0.8767908309204357,0.780612244858132,0.9907267251045142
PointNetPP,92,test_row92_VXRFUE19,VXRFUE19,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/VXRFUE19,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row92_VXRFUE19.png,inference_errors/test_row92_VXRFUE19.png,inference_d21/test_row92_VXRFUE19.png,predictions/test_row92_VXRFUE19_xyz.npy,predictions/test_row92_VXRFUE19_gt.npy,predictions/test_row92_VXRFUE19_pred.npy,0.9420166015625,0.9743589743589743,0.9763723264177545,0.954932835659164,0.9871794871734605,0.9398280802022971,0.8864864864385683,0.9948730468737854,0.8864864864625274,0.7961165048157225,0.9527403306203782
PointNetPP,94,test_row94_0177JSNX,0177JSNX,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/0177JSNX,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row94_0177JSNX.png,inference_errors/test_row94_0177JSNX.png,inference_d21/test_row94_0177JSNX.png,predictions/test_row94_0177JSNX_xyz.npy,predictions/test_row94_0177JSNX_gt.npy,predictions/test_row94_0177JSNX_pred.npy,0.9476318359375,0.9652014652014652,0.9664115912960988,0.9356853213035684,0.9920634920574356,0.9639889196408867,0.9304812833727015,0.9940185546862865,0.8765743072827059,0.7802690582609745,0.9575186879703602
DGCNN,0,test_row0_01MAVHYZ,01MAVHYZ,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01MAVHYZ,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row0_01MAVHYZ.png,inference_errors/test_row0_01MAVHYZ.png,inference_d21/test_row0_01MAVHYZ.png,predictions/test_row0_01MAVHYZ_xyz.npy,predictions/test_row0_01MAVHYZ_gt.npy,predictions/test_row0_01MAVHYZ_pred.npy,0.9432373046875,0.9597069597069597,0.9725711214716783,0.9494981927844487,0.9975579975519075,0.9865771811749471,0.9735099337103635,0.9942626953112862,0.8621700879512559,0.7577319587238283,0.9738059191515053
DGCNN,1,test_row1_01FR2S9H,01FR2S9H,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01FR2S9H,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row1_01FR2S9H.png,inference_errors/test_row1_01FR2S9H.png,inference_d21/test_row1_01FR2S9H.png,predictions/test_row1_01FR2S9H_xyz.npy,predictions/test_row1_01FR2S9H_gt.npy,predictions/test_row1_01FR2S9H_pred.npy,0.951416015625,0.942002442002442,0.8670963858662603,0.8395583956240421,0.9981684981624044,0.9914529914247449,0.9830508474020875,0.9962158203112839,0.9182058047251133,0.8487804877634741,0.922390191084948
DGCNN,2,test_row2_01AVY0SK,01AVY0SK,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01AVY0SK,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row2_01AVY0SK.png,inference_errors/test_row2_01AVY0SK.png,inference_d21/test_row2_01AVY0SK.png,predictions/test_row2_01AVY0SK_xyz.npy,predictions/test_row2_01AVY0SK_gt.npy,predictions/test_row2_01AVY0SK_pred.npy,0.93798828125,0.9786324786324786,0.9763340393922502,0.9541678571696843,0.9963369963309138,0.9763779527174654,0.953846153772781,0.9957275390612844,0.8763250883082571,0.7798742137874293,0.9708144504992164
DGCNN,4,test_row4_OEIWQQMQ,OEIWQQMQ,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/OEIWQQMQ,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row4_OEIWQQMQ.png,inference_errors/test_row4_OEIWQQMQ.png,inference_d21/test_row4_OEIWQQMQ.png,predictions/test_row4_OEIWQQMQ_xyz.npy,predictions/test_row4_OEIWQQMQ_gt.npy,predictions/test_row4_OEIWQQMQ_pred.npy,0.9237060546875,0.8412698412698413,0.6215604720504174,0.5644968192602172,0.9926739926679324,0.9714285714054421,0.9444444444007202,0.9947509765612856,0.9046563192704067,0.8259109311406514,0.7822286085303797
DGCNN,5,test_row5_6BWQC0CT,6BWQC0CT,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/6BWQC0CT,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row5_6BWQC0CT.png,inference_errors/test_row5_6BWQC0CT.png,inference_d21/test_row5_6BWQC0CT.png,predictions/test_row5_6BWQC0CT_xyz.npy,predictions/test_row5_6BWQC0CT_gt.npy,predictions/test_row5_6BWQC0CT_pred.npy,0.9571533203125,0.9884004884004884,0.9874773586787946,0.9753872832178416,0.9975579975519075,0.9869281045429108,0.9741935483242455,0.9959716796862841,0.9014925372865226,0.8206521738684428,0.9841802127456145
DGCNN,6,test_row6_MC39MU3H,MC39MU3H,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/MC39MU3H,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row6_MC39MU3H.png,inference_errors/test_row6_MC39MU3H.png,inference_d21/test_row6_MC39MU3H.png,predictions/test_row6_MC39MU3H_xyz.npy,predictions/test_row6_MC39MU3H_gt.npy,predictions/test_row6_MC39MU3H_pred.npy,0.942626953125,0.9884004884004884,0.9881176673259165,0.9766069446923054,0.9969474969414106,0.9803921568242984,0.961538461464497,0.9953613281237849,0.8680555555254147,0.7668711655971244,0.9813772314167046
DGCNN,7,test_row7_ASUXPX7O,ASUXPX7O,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/ASUXPX7O,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row7_ASUXPX7O.png,inference_errors/test_row7_ASUXPX7O.png,inference_d21/test_row7_ASUXPX7O.png,predictions/test_row7_ASUXPX7O_xyz.npy,predictions/test_row7_ASUXPX7O_gt.npy,predictions/test_row7_ASUXPX7O_pred.npy,0.9561767578125,0.9725274725274725,0.9714449675103071,0.9452410586280633,0.9914529914469387,0.9548387096466181,0.9135802468571863,0.9940185546862865,0.8579710144678849,0.7512690354948595,0.9565908613579017
DGCNN,8,test_row8_U1HFBZ1F,U1HFBZ1F,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/U1HFBZ1F,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row8_U1HFBZ1F.png,inference_errors/test_row8_U1HFBZ1F.png,inference_d21/test_row8_U1HFBZ1F.png,predictions/test_row8_U1HFBZ1F_xyz.npy,predictions/test_row8_U1HFBZ1F_gt.npy,predictions/test_row8_U1HFBZ1F_pred.npy,0.9373779296875,0.9816849816849816,0.9816702730097074,0.9644840533131235,0.9963369963309138,0.9785714285364796,0.958041957974962,0.9932861328112874,0.8328267476950508,0.713541666629503,0.9758242958489475
DGCNN,9,test_row9_QVUPP39R,QVUPP39R,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/QVUPP39R,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row9_QVUPP39R.png,inference_errors/test_row9_QVUPP39R.png,inference_d21/test_row9_QVUPP39R.png,predictions/test_row9_QVUPP39R_xyz.npy,predictions/test_row9_QVUPP39R_gt.npy,predictions/test_row9_QVUPP39R_pred.npy,0.9312744140625,0.9304029304029304,0.9285470309443371,0.8821618751115,0.9816849816789885,0.8818897637448074,0.7887323943106526,0.9901123046862913,0.7344262294841172,0.5803108807989475,0.893622108386363
DGCNN,10,test_row10_017APYC4,017APYC4,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/017APYC4,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row10_017APYC4.png,inference_errors/test_row10_017APYC4.png,inference_d21/test_row10_017APYC4.png,predictions/test_row10_017APYC4_xyz.npy,predictions/test_row10_017APYC4_gt.npy,predictions/test_row10_017APYC4_pred.npy,0.9337158203125,0.9700854700854701,0.9716746348010517,0.9455106568638094,0.9963369963309138,0.9788732394021523,0.9586206895890605,0.9946289062487857,0.8633540372402685,0.7595628414885485,0.9687329426172915
DGCNN,11,test_row11_F5NBC5X3,F5NBC5X3,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/F5NBC5X3,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row11_F5NBC5X3.png,inference_errors/test_row11_F5NBC5X3.png,inference_d21/test_row11_F5NBC5X3.png,predictions/test_row11_F5NBC5X3_xyz.npy,predictions/test_row11_F5NBC5X3_gt.npy,predictions/test_row11_F5NBC5X3_pred.npy,0.9395751953125,0.9627594627594628,0.9676616521588857,0.9376961912317174,0.9957264957204168,0.9655172413317479,0.9333333332444445,0.9967041015612832,0.8789237667767299,0.7839999999372801,0.9590980815135247
DGCNN,12,test_row12_5JRH5J6E,5JRH5J6E,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/5JRH5J6E,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row12_5JRH5J6E.png,inference_errors/test_row12_5JRH5J6E.png,inference_d21/test_row12_5JRH5J6E.png,predictions/test_row12_5JRH5J6E_xyz.npy,predictions/test_row12_5JRH5J6E_gt.npy,predictions/test_row12_5JRH5J6E_pred.npy,0.9481201171875,0.9627594627594628,0.9642886545325448,0.9316783343155016,0.99511599510992,0.9591836734204497,0.9215686273606306,0.9941406249987863,0.7966101694577707,0.6619718309392977,0.9535835839222365
DGCNN,13,test_row13_01328DDN,01328DDN,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01328DDN,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row13_01328DDN.png,inference_errors/test_row13_01328DDN.png,inference_d21/test_row13_01328DDN.png,predictions/test_row13_01328DDN_xyz.npy,predictions/test_row13_01328DDN_gt.npy,predictions/test_row13_01328DDN_pred.npy,0.951416015625,0.9761904761904762,0.9734194338690949,0.9488052580942049,0.9987789987729013,0.992647058787035,0.9854014597820874,0.9954833984362847,0.8794788273329159,0.7848837208845998,0.9768797023843424
DGCNN,14,test_row14_X9QY6TGT,X9QY6TGT,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/X9QY6TGT,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row14_X9QY6TGT.png,inference_errors/test_row14_X9QY6TGT.png,inference_d21/test_row14_X9QY6TGT.png,predictions/test_row14_X9QY6TGT_xyz.npy,predictions/test_row14_X9QY6TGT_gt.npy,predictions/test_row14_X9QY6TGT_pred.npy,0.9603271484375,0.9884004884004884,0.9894989938581377,0.9792609330417136,0.9981684981624044,0.9890109889747615,0.9782608694943289,0.9963378906237836,0.89999999997,0.8181818181322313,0.9866954762123435
DGCNN,15,test_row15_ERCT8ZLW,ERCT8ZLW,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/ERCT8ZLW,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row15_ERCT8ZLW.png,inference_errors/test_row15_ERCT8ZLW.png,inference_d21/test_row15_ERCT8ZLW.png,predictions/test_row15_ERCT8ZLW_xyz.npy,predictions/test_row15_ERCT8ZLW_gt.npy,predictions/test_row15_ERCT8ZLW_pred.npy,0.8131103515625,0.5567765567765568,0.5581774154473275,0.4555760905548142,0.9926739926679324,0.9439252336007511,0.8938053096554155,0.9904785156237909,0.7214285714028061,0.5642458100243438,0.7254009933009109
DGCNN,16,test_row16_0165W7J4,0165W7J4,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/0165W7J4,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row16_0165W7J4.png,inference_errors/test_row16_0165W7J4.png,inference_d21/test_row16_0165W7J4.png,predictions/test_row16_0165W7J4_xyz.npy,predictions/test_row16_0165W7J4_gt.npy,predictions/test_row16_0165W7J4_pred.npy,0.9613037109375,0.9841269841269841,0.9020481711261993,0.8880015964028877,0.9981684981624044,0.9898989898656599,0.9799999999346666,0.9945068359362859,0.8672566371425587,0.7656249999601237,0.9424619368151017
DGCNN,17,test_row17_01FUZ18R,01FUZ18R,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01FUZ18R,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row17_01FUZ18R.png,inference_errors/test_row17_01FUZ18R.png,inference_d21/test_row17_01FUZ18R.png,predictions/test_row17_01FUZ18R_xyz.npy,predictions/test_row17_01FUZ18R_gt.npy,predictions/test_row17_01FUZ18R_pred.npy,0.96044921875,0.9798534798534798,0.9058867904531063,0.8896334589448534,0.9975579975519075,0.9878787878488521,0.9760479041331708,0.9958496093737843,0.9055555555304012,0.8274111674706898,0.9428194562739161
DGCNN,18,test_row18_014996KX,014996KX,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/014996KX,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row18_014996KX.png,inference_errors/test_row18_014996KX.png,inference_d21/test_row18_014996KX.png,predictions/test_row18_014996KX_xyz.npy,predictions/test_row18_014996KX_gt.npy,predictions/test_row18_014996KX_pred.npy,0.951416015625,0.989010989010989,0.9894303922119014,0.979280943630078,0.9987789987729013,0.9920634920241245,0.9842519684264369,0.9935302734362871,0.8250825082235946,0.7022471909717838,0.9882095799725572
DGCNN,19,test_row19_R8YTI9HB,R8YTI9HB,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/R8YTI9HB,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row19_R8YTI9HB.png,inference_errors/test_row19_R8YTI9HB.png,inference_d21/test_row19_R8YTI9HB.png,predictions/test_row19_R8YTI9HB_xyz.npy,predictions/test_row19_R8YTI9HB_gt.npy,predictions/test_row19_R8YTI9HB_pred.npy,0.953369140625,0.9804639804639804,0.9803483325751315,0.9615944750897798,0.99511599510992,0.972602739692719,0.9466666666035555,0.9953613281237849,0.8819875776123606,0.7888888888450617,0.9717870717625874
DGCNN,21,test_row21_7PQAZ8X1,7PQAZ8X1,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/7PQAZ8X1,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row21_7PQAZ8X1.png,inference_errors/test_row21_7PQAZ8X1.png,inference_d21/test_row21_7PQAZ8X1.png,predictions/test_row21_7PQAZ8X1_xyz.npy,predictions/test_row21_7PQAZ8X1_gt.npy,predictions/test_row21_7PQAZ8X1_pred.npy,0.929931640625,0.9548229548229549,0.961899417769472,0.92850846773499,0.9975579975519075,0.9824561403077869,0.9655172412960762,0.9968261718737831,0.89599999996416,0.8115942028397395,0.963830041530009
DGCNN,22,test_row22_9OOBRVB8,9OOBRVB8,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/9OOBRVB8,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row22_9OOBRVB8.png,inference_errors/test_row22_9OOBRVB8.png,inference_d21/test_row22_9OOBRVB8.png,predictions/test_row22_9OOBRVB8_xyz.npy,predictions/test_row22_9OOBRVB8_gt.npy,predictions/test_row22_9OOBRVB8_pred.npy,0.923828125,0.963980463980464,0.9659581204845696,0.9348291938061389,0.99511599510992,0.963636363592562,0.9298245613219452,0.9938964843737866,0.8091603053126274,0.6794871794436226,0.9570150103689581
DGCNN,23,test_row23_4J24X0ES,4J24X0ES,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/4J24X0ES,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row23_4J24X0ES.png,inference_errors/test_row23_4J24X0ES.png,inference_d21/test_row23_4J24X0ES.png,predictions/test_row23_4J24X0ES_xyz.npy,predictions/test_row23_4J24X0ES_gt.npy,predictions/test_row23_4J24X0ES_pred.npy,0.9178466796875,0.851037851037851,0.8615344895792532,0.8227760112641495,0.9969474969414106,0.978902953545194,0.9586776858711837,0.9965820312487834,0.8923076922733727,0.8055555554996141,0.9105291019834476
DGCNN,24,test_row24_016PTY8K,016PTY8K,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/016PTY8K,/home/htaucare/Tesis_Amaro/outputs/dgcnn/grid_pro_runner_v2_gpu1/exp06_bs8_lr2e4_k20_emb768_bg003/inference,inference_all/test_row24_016PTY8K.png,inference_errors/test_row24_016PTY8K.png,inference_d21/test_row24_016PTY8K.png,predictions/test_row24_016PTY8K_xyz.npy,predictions/test_row24_016PTY8K_gt.npy,predictions/test_row24_016PTY8K_pred.npy,0.955322265625,0.9645909645909646,0.9640641947020503,0.9311280526487353,0.99511599510992,0.9655172413376932,0.9333333332555556,0.993652343748787,0.8115942028691451,0.6829268292266508,0.956556682506543
